Trade_ID,Trade_Date,Symbol,Sector,Strategy,Market_Condition,Entry_Price,Exit_Price,Quantity,Profit,Emotion,Mistake,Stop_Loss,Target,Risk_Amount,Reward_Amount,Risk_Reward_Ratio,Confidence_Level,Trade_Followed_Plan,Win_Loss,Return_Percentage,Entry_Time,Trade_Duration_Minutes,Exit_Time
544,2026-02-19,RELIANCE,Energy,BREAKOUT,Bullish,3102,3103.94,83,161.02,Greed,Overtrading,3045.67,3267.7,56.33,165.7,2.94,Medium,Yes,Win,0.06,11:40,9,11:49
545,2025-09-13,HDFCBANK,Banking,BREAKOUT,Volatile,2056,2055.33,21,-14.07,Confidence,No Mistake,2032.88,2106.76,23.12,50.76,2.2,Medium,Yes,Loss,-0.03,09:35,177,12:32
546,2026-02-01,ICICIBANK,Banking,BREAKOUT,Bearish,2862,2864.0,82,164.0,Fear,Early Exit,2791.2,2944.58,70.8,82.58,1.17,High,Yes,Win,0.07,09:14,198,12:32
547,2026-01-28,TCS,IT,BREAKOUT,sideways,2466,2356.35,69,-7565.85,Confidence,No Mistake,2402.68,2542.25,63.32,76.25,1.2,Medium,Yes,Loss,-4.45,13:51,46,14:37
548,2025-06-18,ICICIBANK,Banking,MACD,Volatile,4349,4211.99,82,-11234.82,Confidence,No Mistake,4254.87,4601.54,94.13,252.54,2.68,High,Yes,Loss,-3.15,11:46,10,11:56
549,2025-07-09,HDFCBANK,Banking,RSI,Bearish,3122,3164.43,53,2248.79,Confidence,Late Entry,3085.77,3222.19,36.23,100.19,2.77,Medium,Yes,Win,1.36,11:02,135,13:17
550,2025-10-01,INFY,IT,BREAKOUT,Volatile,2706,2823.59,51,5997.09,Confidence,No Mistake,2631.25,2852.74,74.75,146.74,1.96,Medium,Yes,Win,4.35,10:32,57,11:29
551,2025-08-08,HDFCBANK,Banking,RSI,sideways,2886,2811.07,65,-4870.45,Confidence,No Mistake,2821.58,3023.52,64.42,137.52,2.13,High,No,Loss,-2.6,13:54,107,15:41
552,2026-05-07,RELIANCE,Energy,MACD,Volatile,4819,4708.9,27,-2972.7,Fear,Early Exit,4717.61,4976.45,101.39,157.45,1.55,Low,Yes,Loss,-2.28,11:20,212,14:52
553,2025-10-11,RELIANCE,Energy,RSI,Bullish,4150,4050.1,59,-5894.1,Greed,Overtrading,4101.32,4390.33,48.68,240.33,4.94,Low,No,Loss,-2.41,10:37,174,13:31
554,2025-09-02,ICICIBANK,Banking,MACD,Volatile,3617,3792.49,15,2632.35,Greed,Overtrading,3553.74,3709.98,63.26,92.98,1.47,High,Yes,Win,4.85,12:54,200,16:14
555,2025-06-13,ICICIBANK,Banking,MACD,Volatile,4104,4094.2,88,-862.4,Greed,Overtrading,4001.61,4246.1,102.39,142.1,1.39,High,Yes,Loss,-0.24,09:30,67,10:37
556,2026-02-06,HDFCBANK,Banking,RSI,Bullish,3714,3675.06,83,-3232.02,Fear,Early Exit,3646.23,3842.66,67.77,128.66,1.9,Medium,Yes,Loss,-1.05,11:04,200,14:24
557,2026-01-07,ICICIBANK,Banking,RSI,Bullish,1579,1600.49,50,1074.5,Confidence,No Mistake,1547.39,1672.13,31.61,93.13,2.95,Medium,Yes,Win,1.36,13:15,153,15:48
558,2025-11-18,TCS,IT,MACD,Bearish,4210,4037.47,77,-13284.81,Greed,Overtrading,4094.53,4321.94,115.47,111.94,0.97,Medium,No,Loss,-4.1,11:35,175,14:30
559,2025-11-17,INFY,IT,RSI,Bearish,4530,4635.61,63,6653.43,Fear,No Mistake,4463.08,4685.74,66.92,155.74,2.33,Medium,Yes,Win,2.33,09:35,216,13:11
560,2025-08-04,INFY,IT,RSI,Bearish,3845,3752.74,40,-3690.4,Confidence,No Mistake,3737.84,4041.6,107.16,196.6,1.83,Medium,No,Loss,-2.4,14:30,223,18:13
561,2026-05-23,HDFCBANK,Banking,RSI,Bearish,4295,4427.67,24,3184.08,Greed,Overtrading,4238.91,4524.36,56.09,229.36,4.09,Low,Yes,Win,3.09,10:30,50,11:20
562,2026-01-13,HDFCBANK,Banking,MACD,Bearish,4702,4682.33,59,-1160.53,Greed,Overtrading,4640.24,4930.25,61.76,228.25,3.7,High,Yes,Loss,-0.42,12:06,25,12:31
563,2025-12-19,RELIANCE,Energy,BREAKOUT,sideways,2422,2496.07,18,1333.26,Greed,Overtrading,2356.72,2487.5,65.28,65.5,1.0,High,Yes,Win,3.06,12:33,183,15:36
564,2025-08-02,INFY,IT,RSI,Bullish,1498,1477.64,58,-1180.88,Greed,Overtrading,1476.48,1587.72,21.52,89.72,4.17,High,Yes,Loss,-1.36,12:51,118,14:49
565,2026-03-13,INFY,IT,RSI,Volatile,4787,4884.95,99,9697.05,Confidence,No Mistake,4700.05,5044.32,86.95,257.32,2.96,Medium,Yes,Win,2.05,11:59,135,14:14
566,2026-03-11,ICICIBANK,Banking,BREAKOUT,Bearish,1745,1762.9,92,1646.8,Fear,No Mistake,1694.74,1845.85,50.26,100.85,2.01,High,No,Win,1.03,10:20,27,10:47
567,2026-03-21,INFY,IT,RSI,Volatile,3267,3123.57,20,-2868.6,Greed,Overtrading,3189.87,3445.37,77.13,178.37,2.31,Medium,No,Loss,-4.39,14:38,139,16:57
568,2026-01-01,INFY,IT,RSI,Bullish,1450,1421.28,48,-1378.56,Greed,No Mistake,1408.47,1519.79,41.53,69.79,1.68,Medium,Yes,Loss,-1.98,11:42,33,12:15
569,2025-09-03,INFY,IT,RSI,Volatile,1065,1058.01,55,-384.45,Confidence,Late Entry,1051.32,1109.96,13.68,44.96,3.29,Medium,No,Loss,-0.66,14:00,80,15:20
570,2025-10-16,HDFCBANK,Banking,BREAKOUT,Bullish,3421,3525.81,12,1257.72,Confidence,No Mistake,3345.73,3565.95,75.27,144.95,1.93,Medium,Yes,Win,3.06,13:21,66,14:27
571,2025-10-30,TCS,IT,BREAKOUT,Volatile,3031,3153.34,83,10154.22,Fear,Early Exit,2984.13,3183.53,46.87,152.53,3.25,Medium,Yes,Win,4.04,10:34,17,10:51
572,2025-07-20,HDFCBANK,Banking,MACD,Volatile,4103,4173.36,94,6613.84,Confidence,No Mistake,4033.48,4252.55,69.52,149.55,2.15,Low,No,Win,1.71,09:59,218,13:37
573,2025-11-08,RELIANCE,Energy,RSI,Volatile,1412,1438.46,36,952.56,Confidence,Late Entry,1380.73,1465.46,31.27,53.46,1.71,Low,Yes,Win,1.87,14:57,166,17:43
574,2025-10-24,INFY,IT,BREAKOUT,Bullish,3499,3375.37,67,-8283.21,Confidence,No Mistake,3408.48,3581.59,90.52,82.59,0.91,Medium,Yes,Loss,-3.53,09:21,135,11:36
575,2026-01-25,INFY,IT,BREAKOUT,sideways,1992,2056.73,85,5502.05,Confidence,No Mistake,1965.82,2033.52,26.18,41.52,1.59,Medium,Yes,Win,3.25,14:34,131,16:45
576,2025-10-17,HDFCBANK,Banking,RSI,Bearish,1732,1784.92,73,3863.16,Confidence,No Mistake,1712.17,1790.57,19.83,58.57,2.95,Medium,Yes,Win,3.06,13:17,219,16:56
577,2026-04-06,RELIANCE,Energy,BREAKOUT,Bullish,4805,4702.2,31,-3186.8,Confidence,No Mistake,4724.07,5083.66,80.93,278.66,3.44,Low,Yes,Loss,-2.14,10:01,165,12:46
578,2026-02-25,TCS,IT,BREAKOUT,sideways,2757,2630.19,86,-10905.66,Greed,Overtrading,2708.51,2921.87,48.49,164.87,3.4,Medium,Yes,Loss,-4.6,09:01,200,12:21
579,2025-11-11,INFY,IT,RSI,Bearish,1996,2073.58,50,3879.0,Greed,No Mistake,1944.34,2043.42,51.66,47.42,0.92,Medium,Yes,Win,3.89,11:21,144,13:45
580,2026-04-06,HDFCBANK,Banking,RSI,Bullish,1847,1900.92,24,1294.08,Greed,Overtrading,1812.61,1950.07,34.39,103.07,3.0,Medium,Yes,Win,2.92,13:33,235,17:28
581,2025-07-29,RELIANCE,Energy,MACD,Bullish,4822,4982.37,19,3047.03,Fear,No Mistake,4700.79,5060.65,121.21,238.65,1.97,Medium,Yes,Win,3.33,11:40,99,13:19
582,2025-12-09,TCS,IT,MACD,sideways,3863,3853.01,74,-739.26,Confidence,No Mistake,3797.99,3989.91,65.01,126.91,1.95,Medium,Yes,Loss,-0.26,10:42,19,11:01
583,2026-03-12,TCS,IT,BREAKOUT,Bearish,1770,1817.2,18,849.6,Greed,Overtrading,1728.41,1876.06,41.59,106.06,2.55,Medium,Yes,Win,2.67,12:16,150,14:46
584,2026-01-10,ICICIBANK,Banking,RSI,Bearish,4426,4316.11,30,-3296.7,Greed,Overtrading,4379.16,4673.55,46.84,247.55,5.29,High,Yes,Loss,-2.48,14:30,192,17:42
585,2026-02-16,RELIANCE,Energy,MACD,sideways,2401,2462.96,95,5886.2,Confidence,No Mistake,2370.37,2482.92,30.63,81.92,2.67,High,Yes,Win,2.58,12:12,68,13:20
586,2026-01-21,ICICIBANK,Banking,RSI,sideways,4169,4163.44,47,-261.32,Fear,Early Exit,4058.24,4355.32,110.76,186.32,1.68,Medium,Yes,Loss,-0.13,10:01,228,13:49
587,2025-10-27,HDFCBANK,Banking,MACD,sideways,3768,3666.17,56,-5702.48,Confidence,No Mistake,3673.83,3989.97,94.17,221.97,2.36,Low,Yes,Loss,-2.7,12:05,145,14:30
588,2025-09-10,HDFCBANK,Banking,BREAKOUT,Bearish,1291,1346.62,50,2781.0,Confidence,Late Entry,1270.37,1332.31,20.63,41.31,2.0,High,Yes,Win,4.31,14:04,36,14:40
589,2026-02-02,ICICIBANK,Banking,MACD,Volatile,4821,4862.84,12,502.08,Fear,Early Exit,4709.99,4929.88,111.01,108.88,0.98,Medium,Yes,Win,0.87,13:43,100,15:23
590,2026-05-30,HDFCBANK,Banking,RSI,sideways,3304,3246.73,17,-973.59,Confidence,Late Entry,3257.88,3448.06,46.12,144.06,3.12,High,Yes,Loss,-1.73,13:15,140,15:35
591,2025-06-22,INFY,IT,RSI,Bullish,2500,2380.6,57,-6805.8,Confidence,No Mistake,2435.95,2594.41,64.05,94.41,1.47,Medium,Yes,Loss,-4.78,14:52,13,15:05
592,2026-04-04,HDFCBANK,Banking,RSI,Bullish,1867,1780.36,61,-5285.04,Fear,Early Exit,1846.61,1930.31,20.39,63.31,3.1,Medium,Yes,Loss,-4.64,09:27,89,10:56
593,2026-02-26,TCS,IT,RSI,Bullish,2815,2945.16,91,11844.56,Fear,Early Exit,2746.13,2979.8,68.87,164.8,2.39,High,Yes,Win,4.62,14:26,235,18:21
594,2025-11-27,INFY,IT,MACD,Volatile,3042,2983.49,91,-5324.41,Fear,No Mistake,2988.27,3117.24,53.73,75.24,1.4,Medium,No,Loss,-1.92,09:50,26,10:16
595,2026-04-12,TCS,IT,BREAKOUT,sideways,2158,2077.08,97,-7849.24,Confidence,No Mistake,2125.29,2227.29,32.71,69.29,2.12,High,Yes,Loss,-3.75,13:54,55,14:49
596,2026-02-06,ICICIBANK,Banking,MACD,Bearish,3761,3814.03,34,1803.02,Greed,No Mistake,3714.12,3947.33,46.88,186.33,3.97,Medium,Yes,Win,1.41,10:40,42,11:22
597,2025-06-13,RELIANCE,Energy,RSI,Bearish,4702,4917.71,21,4529.91,Greed,No Mistake,4615.8,4941.06,86.2,239.06,2.77,Medium,No,Win,4.59,10:15,144,12:39
598,2025-08-05,TCS,IT,RSI,Volatile,1937,1872.73,55,-3534.85,Confidence,Late Entry,1897.92,2050.9,39.08,113.9,2.91,Low,Yes,Loss,-3.32,14:48,196,18:04
599,2026-01-11,ICICIBANK,Banking,MACD,sideways,4993,5133.82,14,1971.48,Greed,No Mistake,4942.09,5273.21,50.91,280.21,5.5,High,Yes,Win,2.82,11:49,118,13:47
600,2025-12-26,INFY,IT,RSI,Bearish,3227,3381.81,20,3096.2,Fear,Early Exit,3130.59,3362.04,96.41,135.04,1.4,High,Yes,Win,4.8,11:08,34,11:42
601,2026-02-23,INFY,IT,BREAKOUT,Volatile,1771,1750.45,20,-411.0,Fear,Early Exit,1733.43,1830.81,37.57,59.81,1.59,Medium,No,Loss,-1.16,14:55,55,15:50
602,2025-09-27,INFY,IT,RSI,sideways,4095,4293.34,17,3371.78,Confidence,No Mistake,4010.85,4262.16,84.15,167.16,1.99,Low,Yes,Win,4.84,09:21,175,12:16
603,2026-04-20,TCS,IT,RSI,Bearish,2424,2426.83,37,104.71,Fear,Early Exit,2378.04,2501.41,45.96,77.41,1.68,High,No,Win,0.12,10:40,221,14:21
604,2025-09-22,HDFCBANK,Banking,RSI,Volatile,2842,2754.72,97,-8466.16,Greed,Overtrading,2789.02,2965.48,52.98,123.48,2.33,Medium,Yes,Loss,-3.07,12:28,178,15:26
605,2026-03-27,RELIANCE,Energy,MACD,Bearish,4465,4501.05,14,504.7,Greed,Overtrading,4364.58,4659.19,100.42,194.19,1.93,Medium,Yes,Win,0.81,14:42,81,16:03
606,2026-05-05,ICICIBANK,Banking,RSI,sideways,1124,1153.06,38,1104.28,Greed,No Mistake,1107.04,1151.41,16.96,27.41,1.62,High,Yes,Win,2.59,13:45,146,16:11
607,2026-05-01,INFY,IT,MACD,Volatile,3518,3531.48,70,943.6,Confidence,No Mistake,3428.03,3663.0,89.97,145.0,1.61,Medium,Yes,Win,0.38,11:37,153,14:10
608,2026-02-05,INFY,IT,RSI,Bearish,2535,2415.9,56,-6669.6,Fear,Early Exit,2472.81,2612.33,62.19,77.33,1.24,Medium,No,Loss,-4.7,13:41,217,17:18
609,2026-06-03,TCS,IT,MACD,Bullish,3155,3036.4,40,-4744.0,Fear,No Mistake,3088.73,3270.84,66.27,115.84,1.75,Medium,Yes,Loss,-3.76,14:15,156,16:51
610,2025-11-14,INFY,IT,BREAKOUT,Bearish,2814,2944.74,93,12158.82,Fear,Early Exit,2778.47,2890.78,35.53,76.78,2.16,Medium,Yes,Win,4.65,09:44,38,10:22
611,2025-12-25,RELIANCE,Energy,BREAKOUT,Volatile,1274,1265.49,71,-604.21,Fear,Early Exit,1239.81,1337.98,34.19,63.98,1.87,Medium,Yes,Loss,-0.67,09:19,231,13:10
612,2026-03-03,INFY,IT,MACD,sideways,3782,3709.56,34,-2462.96,Greed,Overtrading,3684.0,3981.69,98.0,199.69,2.04,Medium,Yes,Loss,-1.92,14:45,30,15:15
613,2025-08-26,RELIANCE,Energy,RSI,sideways,4935,4998.08,19,1198.52,Greed,No Mistake,4833.31,5152.7,101.69,217.7,2.14,Medium,Yes,Win,1.28,12:55,100,14:35
614,2026-03-12,TCS,IT,RSI,Volatile,3737,3660.35,71,-5442.15,Confidence,No Mistake,3631.06,3954.13,105.94,217.13,2.05,Medium,Yes,Loss,-2.05,13:42,205,17:07
615,2025-07-30,ICICIBANK,Banking,BREAKOUT,sideways,2382,2309.14,41,-2987.26,Confidence,No Mistake,2333.87,2432.25,48.13,50.25,1.04,High,Yes,Loss,-3.06,11:29,65,12:34
616,2026-03-09,TCS,IT,RSI,Bullish,3707,3859.64,65,9921.6,Fear,No Mistake,3632.18,3907.06,74.82,200.06,2.67,High,Yes,Win,4.12,14:37,197,17:54
617,2025-09-29,HDFCBANK,Banking,MACD,Bearish,3576,3636.79,85,5167.15,Greed,Overtrading,3477.86,3779.43,98.14,203.43,2.07,Medium,Yes,Win,1.7,12:17,18,12:35
618,2026-03-14,HDFCBANK,Banking,BREAKOUT,sideways,4627,4546.59,48,-3859.68,Greed,No Mistake,4572.09,4827.41,54.91,200.41,3.65,High,Yes,Loss,-1.74,14:46,47,15:33
619,2026-05-18,HDFCBANK,Banking,BREAKOUT,Bearish,4302,4511.91,62,13014.42,Fear,No Mistake,4231.89,4485.64,70.11,183.64,2.62,High,No,Win,4.88,12:08,207,15:35
620,2026-02-04,TCS,IT,BREAKOUT,Bearish,2122,2204.04,67,5496.68,Confidence,No Mistake,2088.1,2216.99,33.9,94.99,2.8,Medium,Yes,Win,3.87,10:15,68,11:23
621,2025-06-24,RELIANCE,Energy,MACD,Volatile,4088,4227.68,72,10056.96,Fear,No Mistake,4001.62,4207.86,86.38,119.86,1.39,High,Yes,Win,3.42,12:19,48,13:07
622,2026-05-23,TCS,IT,RSI,Volatile,2043,1994.64,32,-1547.52,Fear,Early Exit,2019.79,2101.49,23.21,58.49,2.52,Medium,Yes,Loss,-2.37,14:23,147,16:50
623,2025-07-07,INFY,IT,RSI,sideways,2012,1959.52,68,-3568.64,Fear,Early Exit,1978.78,2118.01,33.22,106.01,3.19,Medium,Yes,Loss,-2.61,14:10,129,16:19
624,2025-12-11,RELIANCE,Energy,RSI,Bearish,2329,2260.77,48,-3275.04,Greed,Overtrading,2288.47,2417.97,40.53,88.97,2.2,Medium,Yes,Loss,-2.93,10:53,105,12:38
625,2026-05-30,ICICIBANK,Banking,MACD,Bearish,3374,3411.12,69,2561.28,Confidence,No Mistake,3337.54,3496.53,36.46,122.53,3.36,Medium,No,Win,1.1,09:27,89,10:56
626,2026-03-19,ICICIBANK,Banking,BREAKOUT,sideways,3599,3617.98,37,702.26,Confidence,No Mistake,3526.86,3741.96,72.14,142.96,1.98,Medium,No,Win,0.53,12:27,227,16:14
627,2025-10-31,RELIANCE,Energy,RSI,sideways,2753,2639.26,60,-6824.4,Confidence,No Mistake,2694.91,2864.28,58.09,111.28,1.92,High,No,Loss,-4.13,10:30,42,11:12
628,2026-03-15,RELIANCE,Energy,MACD,Bullish,2818,2947.37,91,11772.67,Fear,No Mistake,2767.14,2982.95,50.86,164.95,3.24,Medium,Yes,Win,4.59,14:06,165,16:51
629,2026-01-31,INFY,IT,MACD,sideways,3427,3530.32,44,4546.08,Greed,No Mistake,3366.45,3528.46,60.55,101.46,1.68,Medium,Yes,Win,3.01,12:30,112,14:22
630,2025-08-29,INFY,IT,BREAKOUT,Bullish,2212,2320.55,64,6947.2,Greed,Overtrading,2176.03,2299.69,35.97,87.69,2.44,Medium,Yes,Win,4.91,09:17,57,10:14
631,2026-04-16,HDFCBANK,Banking,RSI,sideways,4990,5097.75,47,5064.25,Confidence,No Mistake,4843.91,5110.79,146.09,120.79,0.83,Medium,No,Win,2.16,12:01,30,12:31
632,2025-11-09,TCS,IT,BREAKOUT,Bullish,3769,3808.62,52,2060.24,Fear,No Mistake,3679.22,3873.35,89.78,104.35,1.16,Medium,Yes,Win,1.05,13:00,34,13:34
633,2025-07-04,ICICIBANK,Banking,RSI,Volatile,3352,3384.66,41,1339.06,Greed,No Mistake,3297.94,3550.59,54.06,198.59,3.67,High,Yes,Win,0.97,09:28,223,13:11
634,2025-12-20,ICICIBANK,Banking,BREAKOUT,Bearish,2080,1989.29,90,-8163.9,Greed,Overtrading,2018.83,2154.09,61.17,74.09,1.21,Low,Yes,Loss,-4.36,10:07,231,13:58
635,2026-02-03,TCS,IT,MACD,Volatile,4588,4380.1,82,-17047.8,Fear,Early Exit,4457.24,4699.31,130.76,111.31,0.85,Low,Yes,Loss,-4.53,11:04,76,12:20
636,2026-04-01,TCS,IT,RSI,Bullish,3056,3175.92,83,9953.36,Confidence,No Mistake,3006.0,3124.85,50.0,68.85,1.38,Medium,Yes,Win,3.92,12:07,7,12:14
637,2025-12-12,INFY,IT,RSI,Bullish,3229,3321.48,58,5363.84,Greed,Overtrading,3176.88,3346.74,52.12,117.74,2.26,Medium,Yes,Win,2.86,14:34,46,15:20
638,2025-12-21,RELIANCE,Energy,MACD,Bullish,4845,5002.78,75,11833.5,Greed,Overtrading,4761.83,4970.43,83.17,125.43,1.51,Low,Yes,Win,3.26,13:40,164,16:24
639,2025-09-07,INFY,IT,MACD,sideways,4604,4638.07,15,511.05,Confidence,Late Entry,4491.3,4714.84,112.7,110.84,0.98,Medium,Yes,Win,0.74,10:49,109,12:38
640,2025-11-07,RELIANCE,Energy,BREAKOUT,Bearish,3265,3105.64,82,-13067.52,Fear,Early Exit,3210.15,3388.68,54.85,123.68,2.25,Medium,Yes,Loss,-4.88,12:44,236,16:40
641,2026-01-19,RELIANCE,Energy,MACD,sideways,2534,2609.18,85,6390.3,Confidence,No Mistake,2459.33,2650.05,74.67,116.05,1.55,Medium,Yes,Win,2.97,14:59,237,18:56
642,2026-01-29,INFY,IT,MACD,Volatile,4955,5085.22,24,3125.28,Confidence,No Mistake,4834.99,5058.74,120.01,103.74,0.86,Medium,Yes,Win,2.63,12:37,233,16:30
643,2025-12-21,RELIANCE,Energy,MACD,Volatile,3954,3992.34,75,2875.5,Fear,Early Exit,3857.1,4137.55,96.9,183.55,1.89,High,Yes,Win,0.97,10:59,236,14:55
644,2026-05-23,TCS,IT,RSI,Volatile,3637,3701.47,46,2965.62,Greed,Overtrading,3585.95,3813.24,51.05,176.24,3.45,Medium,Yes,Win,1.77,12:29,106,14:15
645,2025-12-07,HDFCBANK,Banking,MACD,Volatile,4773,4961.11,56,10534.16,Fear,Early Exit,4719.78,4871.37,53.22,98.37,1.85,Medium,Yes,Win,3.94,14:20,230,18:10
646,2026-02-21,TCS,IT,MACD,Volatile,4828,4646.83,81,-14674.77,Confidence,No Mistake,4766.65,5072.36,61.35,244.36,3.98,High,Yes,Loss,-3.75,10:32,114,12:26
647,2025-06-11,HDFCBANK,Banking,BREAKOUT,sideways,4167,3996.46,61,-10402.94,Confidence,No Mistake,4105.46,4307.03,61.54,140.03,2.28,High,Yes,Loss,-4.09,13:36,179,16:35
648,2026-03-07,HDFCBANK,Banking,RSI,Bearish,4671,4545.66,94,-11781.96,Greed,Overtrading,4580.77,4845.61,90.23,174.61,1.94,Low,Yes,Loss,-2.68,09:03,223,12:46
649,2026-01-07,HDFCBANK,Banking,MACD,sideways,4698,4893.84,17,3329.28,Greed,Overtrading,4585.19,4900.83,112.81,202.83,1.8,Medium,No,Win,4.17,10:59,158,13:37
650,2026-05-05,INFY,IT,MACD,Bearish,2408,2305.77,19,-1942.37,Confidence,Late Entry,2365.99,2512.73,42.01,104.73,2.49,Low,No,Loss,-4.25,12:04,41,12:45
651,2026-05-26,RELIANCE,Energy,MACD,Volatile,4512,4552.22,39,1568.58,Confidence,Late Entry,4382.44,4681.6,129.56,169.6,1.31,Medium,Yes,Win,0.89,10:04,79,11:23
652,2025-06-18,TCS,IT,MACD,sideways,3217,3313.41,61,5881.01,Confidence,No Mistake,3130.21,3388.16,86.79,171.16,1.97,Low,Yes,Win,3.0,11:50,239,15:49
653,2025-06-21,RELIANCE,Energy,RSI,Bullish,4606,4792.48,29,5407.92,Greed,Overtrading,4475.75,4705.8,130.25,99.8,0.77,Medium,Yes,Win,4.05,10:44,81,12:05
654,2025-12-04,HDFCBANK,Banking,MACD,Bullish,3373,3462.27,98,8748.46,Fear,No Mistake,3337.28,3567.65,35.72,194.65,5.45,Low,Yes,Win,2.65,12:18,77,13:35
655,2025-10-22,ICICIBANK,Banking,RSI,Bullish,3433,3387.01,32,-1471.68,Fear,Early Exit,3396.78,3532.86,36.22,99.86,2.76,Medium,Yes,Loss,-1.34,14:41,237,18:38
656,2025-07-14,ICICIBANK,Banking,RSI,Bullish,3654,3751.41,10,974.1,Greed,Overtrading,3546.41,3815.71,107.59,161.71,1.5,High,Yes,Win,2.67,12:58,173,15:51
657,2025-12-09,ICICIBANK,Banking,MACD,Bearish,2823,2777.7,40,-1812.0,Fear,Early Exit,2775.79,2957.49,47.21,134.49,2.85,Medium,Yes,Loss,-1.6,10:18,23,10:41
658,2026-01-09,RELIANCE,Energy,RSI,sideways,2697,2600.85,80,-7692.0,Confidence,No Mistake,2621.1,2809.66,75.9,112.66,1.48,Medium,Yes,Loss,-3.57,09:44,122,11:46
659,2026-02-06,HDFCBANK,Banking,MACD,Bearish,2034,2024.55,12,-113.4,Confidence,No Mistake,1997.16,2122.22,36.84,88.22,2.39,Medium,Yes,Loss,-0.46,13:00,112,14:52
660,2025-07-08,HDFCBANK,Banking,MACD,Bearish,4793,4890.03,27,2619.81,Fear,Early Exit,4655.56,5023.5,137.44,230.5,1.68,Low,Yes,Win,2.02,13:13,122,15:15
661,2025-10-14,INFY,IT,BREAKOUT,Volatile,1983,2054.12,91,6471.92,Greed,No Mistake,1949.66,2101.5,33.34,118.5,3.55,Medium,Yes,Win,3.59,12:58,177,15:55
662,2025-08-17,HDFCBANK,Banking,MACD,Volatile,4641,4497.24,45,-6469.2,Confidence,Late Entry,4564.64,4885.58,76.36,244.58,3.2,Medium,No,Loss,-3.1,11:59,227,15:46
663,2025-07-31,HDFCBANK,Banking,BREAKOUT,Bearish,3681,3688.61,92,700.12,Fear,Early Exit,3603.71,3842.14,77.29,161.14,2.08,Medium,Yes,Win,0.21,09:21,98,10:59
664,2025-08-01,INFY,IT,RSI,Bearish,4820,4624.84,55,-10733.8,Confidence,No Mistake,4764.72,5025.01,55.28,205.01,3.71,Medium,No,Loss,-4.05,13:17,23,13:40
665,2025-09-25,INFY,IT,BREAKOUT,Volatile,4186,3999.5,26,-4849.0,Greed,Overtrading,4121.45,4360.71,64.55,174.71,2.71,Medium,Yes,Loss,-4.46,11:27,44,12:11
666,2025-12-17,RELIANCE,Energy,RSI,Bearish,3246,3359.18,96,10865.28,Confidence,No Mistake,3158.71,3426.64,87.29,180.64,2.07,High,Yes,Win,3.49,09:01,196,12:17
667,2026-03-13,ICICIBANK,Banking,MACD,Volatile,1513,1449.85,13,-820.95,Greed,No Mistake,1480.19,1575.78,32.81,62.78,1.91,Medium,No,Loss,-4.17,09:54,59,10:53
668,2025-06-11,ICICIBANK,Banking,BREAKOUT,Volatile,4119,3931.57,32,-5997.76,Greed,Overtrading,4072.08,4266.44,46.92,147.44,3.14,Low,Yes,Loss,-4.55,14:00,102,15:42
669,2025-06-18,RELIANCE,Energy,RSI,Volatile,4570,4729.33,88,14021.04,Fear,Early Exit,4462.22,4710.73,107.78,140.73,1.31,Medium,Yes,Win,3.49,13:54,81,15:15
670,2025-08-13,HDFCBANK,Banking,MACD,sideways,1424,1419.16,59,-285.56,Fear,Early Exit,1387.02,1469.79,36.98,45.79,1.24,Low,Yes,Loss,-0.34,12:34,138,14:52
671,2026-05-30,TCS,IT,MACD,Volatile,2269,2238.75,35,-1058.75,Confidence,No Mistake,2241.81,2357.94,27.19,88.94,3.27,Medium,Yes,Loss,-1.33,09:36,77,10:53
672,2025-11-01,ICICIBANK,Banking,BREAKOUT,Bullish,2419,2433.67,15,220.05,Greed,No Mistake,2361.73,2498.49,57.27,79.49,1.39,High,No,Win,0.61,13:37,103,15:20
673,2025-06-13,RELIANCE,Energy,MACD,sideways,4044,4030.32,88,-1203.84,Fear,Early Exit,3962.94,4148.91,81.06,104.91,1.29,High,No,Loss,-0.34,11:31,215,15:06
674,2026-05-03,HDFCBANK,Banking,BREAKOUT,Volatile,3426,3538.24,15,1683.6,Confidence,No Mistake,3365.4,3511.84,60.6,85.84,1.42,Medium,Yes,Win,3.28,10:16,67,11:23
675,2025-06-12,HDFCBANK,Banking,BREAKOUT,sideways,2165,2145.75,63,-1212.75,Confidence,No Mistake,2140.64,2250.3,24.36,85.3,3.5,Medium,Yes,Loss,-0.89,14:01,141,16:22
676,2026-03-25,RELIANCE,Energy,BREAKOUT,Bullish,2958,3027.44,89,6180.16,Greed,Overtrading,2880.63,3064.03,77.37,106.03,1.37,High,No,Win,2.35,09:48,142,12:10
677,2026-04-01,TCS,IT,RSI,Volatile,1758,1745.91,71,-858.39,Greed,Overtrading,1708.53,1839.51,49.47,81.51,1.65,Medium,No,Loss,-0.69,11:33,145,13:58
678,2026-04-10,RELIANCE,Energy,MACD,sideways,4220,4095.15,89,-11111.65,Fear,Early Exit,4129.73,4373.54,90.27,153.54,1.7,Low,Yes,Loss,-2.96,11:30,25,11:55
679,2025-08-17,TCS,IT,RSI,Bullish,2251,2269.87,25,471.75,Greed,Overtrading,2185.98,2299.48,65.02,48.48,0.75,Medium,Yes,Win,0.84,11:05,54,11:59
